Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Preprocs,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
SprintzDelta_16b -1,329376,418.11,ucr,697.33,None,/rowmajor/uint16/ucr/WormsTwoClass.dat,-1,5,16,c,466970,70.53
SprintzXff_16b -1,326864,317.21,ucr,412.66,None,/rowmajor/uint16/ucr/WormsTwoClass.dat,-1,5,16,c,466970,70.0
SprintzDelta_Huf_16b -1,325048,248.91,ucr,336.93,None,/rowmajor/uint16/ucr/WormsTwoClass.dat,-1,5,16,c,466970,69.61
SprintzXff_Huf_16b -1,324818,209.66,ucr,273.63,None,/rowmajor/uint16/ucr/WormsTwoClass.dat,-1,5,16,c,466970,69.56
SprintzDelta_16b -1,188868,614.36,ucr,696.32,None,/rowmajor/uint16/ucr/FISH.dat,-1,5,16,c,327590,57.65
SprintzXff_16b -1,140518,307.66,ucr,410.61,None,/rowmajor/uint16/ucr/FISH.dat,-1,5,16,c,327590,42.89
SprintzDelta_Huf_16b -1,186355,266.05,ucr,367.71,None,/rowmajor/uint16/ucr/FISH.dat,-1,5,16,c,327590,56.89
SprintzXff_Huf_16b -1,142680,152.48,ucr,189.54,None,/rowmajor/uint16/ucr/FISH.dat,-1,5,16,c,327590,43.55
SprintzDelta_16b -1,1663986,493.49,ucr,723.71,None,/rowmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,5,16,c,2865910,58.06
SprintzXff_16b -1,1472024,370.16,ucr,487.66,None,/rowmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,5,16,c,2865910,51.36
SprintzDelta_Huf_16b -1,1560494,322.48,ucr,512.48,None,/rowmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,5,16,c,2865910,54.45
SprintzXff_Huf_16b -1,1318337,307.44,ucr,403.45,None,/rowmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,5,16,c,2865910,46.0
SprintzDelta_16b -1,3414794,486.56,ucr,911.75,None,/rowmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,16,c,5685140,60.07
SprintzXff_16b -1,3187570,448.95,ucr,566.39,None,/rowmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,16,c,5685140,56.07
SprintzDelta_Huf_16b -1,3389032,316.69,ucr,499.65,None,/rowmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,16,c,5685140,59.61
SprintzXff_Huf_16b -1,3161543,276.04,ucr,372.48,None,/rowmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,16,c,5685140,55.61
SprintzDelta_16b -1,133768,422.07,ucr,704.86,None,/rowmajor/uint16/ucr/Ham.dat,-1,5,16,c,186598,71.69
SprintzXff_16b -1,121178,300.18,ucr,400.23,None,/rowmajor/uint16/ucr/Ham.dat,-1,5,16,c,186598,64.94
SprintzDelta_Huf_16b -1,133038,212.69,ucr,331.41,None,/rowmajor/uint16/ucr/Ham.dat,-1,5,16,c,186598,71.3
SprintzXff_Huf_16b -1,120882,200.39,ucr,251.65,None,/rowmajor/uint16/ucr/Ham.dat,-1,5,16,c,186598,64.78
SprintzDelta_16b -1,3159160,412.45,ucr,951.94,None,/rowmajor/uint16/ucr/Phoneme.dat,-1,5,16,c,4342370,72.75
SprintzXff_16b -1,3078198,426.53,ucr,580.26,None,/rowmajor/uint16/ucr/Phoneme.dat,-1,5,16,c,4342370,70.89
SprintzDelta_Huf_16b -1,3155015,325.44,ucr,483.45,None,/rowmajor/uint16/ucr/Phoneme.dat,-1,5,16,c,4342370,72.66
SprintzXff_Huf_16b -1,3077405,314.52,ucr,364.44,None,/rowmajor/uint16/ucr/Phoneme.dat,-1,5,16,c,4342370,70.87
SprintzDelta_16b -1,75584,299.8,ucr,469.79,None,/rowmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,16,c,94170,80.26
SprintzXff_16b -1,73206,210.49,ucr,274.78,None,/rowmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,16,c,94170,77.74
SprintzDelta_Huf_16b -1,74542,151.35,ucr,193.62,None,/rowmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,16,c,94170,79.16
SprintzXff_Huf_16b -1,71126,130.01,ucr,151.44,None,/rowmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,16,c,94170,75.53
SprintzDelta_16b -1,354834,322.6,ucr,784.89,None,/rowmajor/uint16/ucr/Cricket_Y.dat,-1,5,16,c,475790,74.58
SprintzXff_16b -1,354978,398.54,ucr,414.68,None,/rowmajor/uint16/ucr/Cricket_Y.dat,-1,5,16,c,475790,74.61
SprintzDelta_Huf_16b -1,352482,235.41,ucr,342.83,None,/rowmajor/uint16/ucr/Cricket_Y.dat,-1,5,16,c,475790,74.08
SprintzXff_Huf_16b -1,352818,205.32,ucr,245.08,None,/rowmajor/uint16/ucr/Cricket_Y.dat,-1,5,16,c,475790,74.15
SprintzDelta_16b -1,93804,393.4,ucr,641.2,None,/rowmajor/uint16/ucr/Herring.dat,-1,5,16,c,132342,70.88
SprintzXff_16b -1,85082,211.77,ucr,484.3,None,/rowmajor/uint16/ucr/Herring.dat,-1,5,16,c,132342,64.29
SprintzDelta_Huf_16b -1,93154,213.59,ucr,340.75,None,/rowmajor/uint16/ucr/Herring.dat,-1,5,16,c,132342,70.39
SprintzXff_Huf_16b -1,84464,195.95,ucr,315.27,None,/rowmajor/uint16/ucr/Herring.dat,-1,5,16,c,132342,63.82
SprintzDelta_16b -1,75232,507.6,ucr,926.46,None,/rowmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,5,16,c,94000,80.03
SprintzXff_16b -1,72850,335.46,ucr,430.83,None,/rowmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,5,16,c,94000,77.5
SprintzDelta_Huf_16b -1,74300,227.82,ucr,288.81,None,/rowmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,5,16,c,94000,79.04
SprintzXff_Huf_16b -1,70912,129.76,ucr,208.41,None,/rowmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,5,16,c,94000,75.44
SprintzDelta_16b -1,354796,420.74,ucr,683.0,None,/rowmajor/uint16/ucr/Cricket_X.dat,-1,5,16,c,475790,74.57
SprintzXff_16b -1,355114,318.26,ucr,417.35,None,/rowmajor/uint16/ucr/Cricket_X.dat,-1,5,16,c,475790,74.64
SprintzDelta_Huf_16b -1,352477,248.77,ucr,325.48,None,/rowmajor/uint16/ucr/Cricket_X.dat,-1,5,16,c,475790,74.08
SprintzXff_Huf_16b -1,352951,230.11,ucr,276.11,None,/rowmajor/uint16/ucr/Cricket_X.dat,-1,5,16,c,475790,74.18
SprintzDelta_16b -1,355012,417.24,ucr,671.89,None,/rowmajor/uint16/ucr/Cricket_Z.dat,-1,5,16,c,475790,74.62
SprintzXff_16b -1,355294,315.53,ucr,438.63,None,/rowmajor/uint16/ucr/Cricket_Z.dat,-1,5,16,c,475790,74.67
SprintzDelta_Huf_16b -1,352755,259.22,ucr,402.91,None,/rowmajor/uint16/ucr/Cricket_Z.dat,-1,5,16,c,475790,74.14
SprintzXff_Huf_16b -1,353168,288.31,ucr,319.24,None,/rowmajor/uint16/ucr/Cricket_Z.dat,-1,5,16,c,475790,74.23
SprintzDelta_16b -1,207064,529.2,ucr,679.15,None,/rowmajor/uint16/ucr/ShapeletSim.dat,-1,5,16,c,201990,102.51
SprintzXff_16b -1,206414,376.0,ucr,410.67,None,/rowmajor/uint16/ucr/ShapeletSim.dat,-1,5,16,c,201990,102.19
SprintzDelta_Huf_16b -1,205774,210.97,ucr,264.87,None,/rowmajor/uint16/ucr/ShapeletSim.dat,-1,5,16,c,201990,101.87
SprintzXff_Huf_16b -1,205039,192.37,ucr,208.33,None,/rowmajor/uint16/ucr/ShapeletSim.dat,-1,5,16,c,201990,101.51
SprintzDelta_16b -1,336854,421.07,ucr,699.9,None,/rowmajor/uint16/ucr/50words.dat,-1,5,16,c,497740,67.68
SprintzXff_16b -1,274042,301.4,ucr,412.69,None,/rowmajor/uint16/ucr/50words.dat,-1,5,16,c,497740,55.06
SprintzDelta_Huf_16b -1,336853,271.92,ucr,413.47,None,/rowmajor/uint16/ucr/50words.dat,-1,5,16,c,497740,67.68
SprintzXff_Huf_16b -1,274809,208.71,ucr,271.71,None,/rowmajor/uint16/ucr/50words.dat,-1,5,16,c,497740,55.21
SprintzDelta_16b -1,81350,415.57,ucr,626.81,None,/rowmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,5,16,c,102840,79.1
SprintzXff_16b -1,78726,308.48,ucr,426.09,None,/rowmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,5,16,c,102840,76.55
SprintzDelta_Huf_16b -1,80113,212.48,ucr,294.7,None,/rowmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,5,16,c,102840,77.9
SprintzXff_Huf_16b -1,76060,180.18,ucr,236.43,None,/rowmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,5,16,c,102840,73.96
SprintzDelta_16b -1,337184,432.91,ucr,722.73,None,/rowmajor/uint16/ucr/Strawberry.dat,-1,5,16,c,471830,71.46
SprintzXff_16b -1,309326,317.21,ucr,415.28,None,/rowmajor/uint16/ucr/Strawberry.dat,-1,5,16,c,471830,65.56
SprintzDelta_Huf_16b -1,336391,252.53,ucr,334.85,None,/rowmajor/uint16/ucr/Strawberry.dat,-1,5,16,c,471830,71.29
SprintzXff_Huf_16b -1,307974,216.48,ucr,263.47,None,/rowmajor/uint16/ucr/Strawberry.dat,-1,5,16,c,471830,65.27
Memcpy,225390,10012.44,ucr,5006.44,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,100.0
Zstd -1,170189,166.44,ucr,477.43,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,75.51
Zstd -9,154178,26.62,ucr,399.7,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,68.4
Snappy,225403,1736.59,ucr,3763.71,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,100.01
LZ4,218546,477.48,ucr,2033.67,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,96.96
Zlib -1,164714,37.35,ucr,193.73,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,73.08
Zlib -9,161401,20.42,ucr,173.63,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,71.61
Huffman,177761,513.45,ucr,514.96,Delta,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,5,16,f,225390,78.87
Zstd -1,178080,157.99,ucr,542.18,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,78.66
Zstd -9,175261,31.43,ucr,439.11,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,77.41
Snappy,225938,2071.46,ucr,2989.21,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,99.79
LZ4,223503,1060.73,ucr,3171.71,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,98.72
Zlib -1,181083,29.79,ucr,159.85,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,79.98
Zlib -9,178965,19.25,ucr,179.83,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,79.05
Huffman,182577,626.18,ucr,665.76,Delta,/colmajor/uint16/ucr/MoteStrain.dat,-1,5,16,f,226406,80.64
Zstd -1,863891,189.42,ucr,523.6,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,38.4
Zstd -9,775216,28.04,ucr,525.21,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,34.46
Snappy,1137463,315.04,ucr,789.4,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,50.57
LZ4,1177453,383.09,ucr,1404.2,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,52.34
Zlib -1,907129,67.18,ucr,223.65,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,40.33
Zlib -9,813913,1.96,ucr,247.92,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,36.18
Huffman,1007896,654.33,ucr,734.91,Delta,/colmajor/uint16/ucr/wafer.dat,-1,5,16,f,2249486,44.81
Zstd -1,321242,314.8,ucr,630.17,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,68.79
Zstd -9,292896,40.17,ucr,460.02,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,62.72
Snappy,434764,608.58,ucr,1254.67,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,93.1
LZ4,440550,572.23,ucr,2418.59,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,94.34
Zlib -1,315612,36.84,ucr,166.77,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,67.59
Zlib -9,308083,16.91,ucr,145.36,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,65.97
Huffman,363648,714.39,ucr,534.25,Delta,/colmajor/uint16/ucr/Worms.dat,-1,5,16,f,466970,77.87
Zstd -1,112993,143.91,ucr,411.01,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,74.6
Zstd -9,112024,42.52,ucr,419.5,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,73.96
Snappy,128957,1087.18,ucr,1877.69,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,85.14
LZ4,125011,500.94,ucr,1690.72,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,82.54
Zlib -1,112415,25.16,ucr,196.1,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,74.22
Zlib -9,111525,22.72,ucr,266.61,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,73.63
Huffman,127002,499.86,ucr,376.26,Delta,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,16,f,151460,83.85
Zstd -1,55902,331.09,ucr,363.12,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,89.34
Zstd -9,54905,39.84,ucr,333.67,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,87.75
Snappy,62576,1397.06,ucr,3087.44,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,100.01
LZ4,62759,2021.97,ucr,2109.58,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,100.3
Zlib -1,54613,27.26,ucr,135.75,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,87.28
Zlib -9,54741,19.14,ucr,147.62,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,87.49
Huffman,55890,443.02,ucr,379.85,Delta,/colmajor/uint16/ucr/Plane.dat,-1,5,16,f,62570,89.32
Zstd -1,114817,160.58,ucr,396.6,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,77.1
Zstd -9,114014,44.0,ucr,381.11,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,76.57
Snappy,131122,1195.26,ucr,2383.13,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,88.05
LZ4,127945,794.54,ucr,2396.79,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,85.92
Zlib -1,114616,31.32,ucr,201.02,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,76.97
Zlib -9,114095,21.98,ucr,235.47,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,76.62
Huffman,127165,693.07,ucr,550.35,Delta,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,148910,85.4
Zstd -1,125451,261.8,ucr,238.08,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,83.0
Zstd -9,119797,32.97,ucr,346.08,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,79.26
Snappy,151154,1710.0,ucr,1835.21,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,100.01
LZ4,146162,1259.57,ucr,1706.8,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,96.71
Zlib -1,125247,21.75,ucr,139.3,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,82.87
Zlib -9,123801,20.13,ucr,161.0,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,81.91
Huffman,128271,477.41,ucr,384.07,Delta,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,5,16,f,151142,84.87
Zstd -1,406143,434.52,ucr,461.69,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,81.6
Zstd -9,379038,28.05,ucr,386.72,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,76.15
Snappy,497750,3094.72,ucr,4700.23,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,100.0
LZ4,499111,1721.53,ucr,3643.56,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,100.28
Zlib -1,395741,37.33,ucr,197.7,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,79.51
Zlib -9,396018,19.12,ucr,181.07,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,79.56
Huffman,406133,734.27,ucr,602.38,Delta,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,5,16,f,497740,81.6
Zstd -1,1169551,329.99,ucr,634.43,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,34.8
Zstd -9,1074618,38.08,ucr,677.3,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,31.98
Snappy,1385679,470.07,ucr,1132.91,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,41.23
LZ4,1395509,614.09,ucr,1692.97,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,41.52
Zlib -1,1144714,85.11,ucr,270.26,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,34.06
Zlib -9,1064567,4.6,ucr,314.96,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,31.68
Huffman,1711249,643.7,ucr,649.64,Delta,/colmajor/uint16/ucr/ElectricDevices.dat,-1,5,16,f,3360664,50.92
Zstd -1,28259,453.69,ucr,572.6,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,86.73
Zstd -9,27820,53.34,ucr,457.59,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,85.38
Snappy,32587,1048.12,ucr,2091.54,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,100.02
LZ4,32406,799.77,ucr,2600.53,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,99.46
Zlib -1,28200,28.31,ucr,136.98,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,86.55
Zlib -9,28029,25.19,ucr,145.54,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,86.03
Huffman,28247,378.77,ucr,405.63,Delta,/colmajor/uint16/ucr/Coffee.dat,-1,5,16,f,32582,86.7
Zstd -1,92315,255.51,ucr,348.39,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,79.91
Zstd -9,89075,35.31,ucr,357.08,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,77.1
Snappy,109882,337.11,ucr,989.3,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,95.11
LZ4,111904,671.39,ucr,1400.69,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,96.86
Zlib -1,90456,21.15,ucr,131.6,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,78.3
Zlib -9,89377,15.02,ucr,160.08,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,77.37
Huffman,94810,321.62,ucr,245.33,Delta,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,5,16,f,115526,82.07
Zstd -1,697120,298.29,ucr,674.05,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,68.63
Zstd -9,599998,14.03,ucr,323.94,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,59.07
Snappy,1013064,2905.13,ucr,2867.95,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,99.73
LZ4,1006757,737.39,ucr,2791.53,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,99.11
Zlib -1,678260,42.68,ucr,188.0,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,66.77
Zlib -9,661149,13.79,ucr,199.09,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,65.09
Huffman,697213,526.19,ucr,668.95,Delta,/colmajor/uint16/ucr/Haptics.dat,-1,5,16,f,1015812,68.64
Zstd -1,9987412,193.67,ucr,524.64,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,52.54
Zstd -9,6916083,16.05,ucr,471.19,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,36.39
Snappy,14118161,268.28,ucr,803.85,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,74.28
LZ4,13685309,342.57,ucr,1590.25,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,72.0
Zlib -1,9701102,64.04,ucr,226.97,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,51.04
Zlib -9,9068103,15.04,ucr,227.05,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,47.71
Huffman,13110831,678.18,ucr,818.72,Delta,/colmajor/uint16/ucr/StarLightCurves.dat,-1,5,16,f,19007678,68.98
Zstd -1,94135,470.28,ucr,754.59,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,8.66
Zstd -9,82405,103.98,ucr,1084.38,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,7.58
Snappy,157331,636.04,ucr,1072.26,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,14.47
LZ4,147517,759.09,ucr,1494.81,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,13.56
Zlib -1,102042,191.56,ucr,441.15,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,9.38
Zlib -9,79566,9.86,ucr,465.87,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,7.32
Huffman,330990,534.74,ucr,728.0,Delta,/colmajor/uint16/ucr/ScreenType.dat,-1,5,16,f,1087490,30.44
Zstd -1,3883075,362.57,ucr,622.89,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,78.62
Zstd -9,2965174,11.86,ucr,373.94,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,60.03
Snappy,4938470,2821.8,ucr,3049.92,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,99.99
LZ4,4895410,843.3,ucr,2868.57,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,99.11
Zlib -1,3757264,40.6,ucr,216.15,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,76.07
Zlib -9,3720082,21.69,ucr,195.64,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,75.32
Huffman,3942018,709.97,ucr,621.72,Delta,/colmajor/uint16/ucr/MALLAT.dat,-1,5,16,f,4939190,79.81
Zstd -1,102435,287.61,ucr,726.44,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,65.94
Zstd -9,102227,49.93,ucr,412.98,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,65.8
Snappy,132539,1273.84,ucr,2164.07,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,85.31
LZ4,130422,882.71,ucr,2217.09,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,83.95
Zlib -1,106565,27.42,ucr,162.72,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,68.59
Zlib -9,104861,15.24,ucr,179.02,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,67.5
Huffman,108611,608.53,ucr,474.17,Delta,/colmajor/uint16/ucr/Lighting2.dat,-1,5,16,f,155354,69.91
Zstd -1,265039,144.02,ucr,267.68,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,88.57
Zstd -9,261963,36.81,ucr,380.52,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,87.54
Snappy,299256,1915.71,ucr,3371.11,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,100.01
LZ4,300363,2621.81,ucr,4124.21,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,100.38
Zlib -1,262762,28.96,ucr,180.22,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,87.81
Zlib -9,261742,23.53,ucr,188.96,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,87.47
Huffman,267143,510.01,ucr,420.43,Delta,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,5,16,f,299240,89.27
Zstd -1,4045092,433.79,ucr,578.4,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,90.08
Zstd -9,4026864,18.91,ucr,500.61,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,89.68
Snappy,4490643,3264.89,ucr,3596.81,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,100.0
LZ4,4508061,3981.71,ucr,4171.84,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,100.39
Zlib -1,4043165,30.49,ucr,212.36,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,90.04
Zlib -9,4044900,24.99,ucr,222.11,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,90.08
Huffman,4046777,754.02,ucr,578.77,Delta,/colmajor/uint16/ucr/FordB.dat,-1,5,16,f,4490450,90.12
Zstd -1,87599,621.64,ucr,1024.89,Delta,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,5,16,f,1087490,8.06
